city,date,temperature_max_celsius,temperature_min_celsius,humidity_max_percent,humidity_min_percent,precipitation_mm,wind_speed_kmh
El Jadida,2021-02-26,15.2,11.6,94,71,5.2,10.8
El Jadida,2021-02-27,15.4,9.7,97,74,2.5,11.8
El Jadida,2021-02-28,17.0,10.2,97,79,2.3,12.0
El Jadida,2021-03-01,17.1,8.1,97,79,0.2,10.3
El Jadida,2021-03-02,17.5,9.7,98,79,0.0,13.6
El Jadida,2021-03-03,17.9,10.9,96,74,0.0,17.9
El Jadida,2021-03-04,18.2,11.5,97,79,1.0,18.0
El Jadida,2021-03-05,17.2,13.5,93,72,7.4,23.8
El Jadida,2021-03-06,16.2,12.0,94,76,1.1,12.0
El Jadida,2021-03-07,16.9,11.6,96,76,3.8,20.6
El Jadida,2021-03-08,16.3,13.2,90,60,3.1,17.7
El Jadida,2021-03-09,16.7,10.7,94,50,1.1,19.5
El Jadida,2021-03-10,17.1,9.8,89,66,0.0,24.5
El Jadida,2021-03-11,18.2,12.1,92,70,0.0,22.7
El Jadida,2021-03-12,18.2,12.4,93,65,0.0,25.1
El Jadida,2021-03-13,18.0,14.2,87,68,0.3,25.8
El Jadida,2021-03-14,18.0,12.6,86,57,0.0,26.9
El Jadida,2021-03-15,18.2,11.6,96,79,0.0,13.5
El Jadida,2021-03-16,18.5,12.9,98,73,0.0,15.6
El Jadida,2021-03-17,18.9,10.1,98,81,0.0,11.9
El Jadida,2021-03-18,18.6,11.8,100,71,0.2,22.6
El Jadida,2021-03-19,18.1,14.3,93,66,0.1,24.5
El Jadida,2021-03-20,17.0,13.9,75,51,0.4,32.4
El Jadida,2021-03-21,16.5,10.2,78,52,0.0,26.5
El Jadida,2021-03-22,17.3,9.4,82,49,0.0,20.1
El Jadida,2021-03-23,18.5,8.2,90,58,0.0,19.0
El Jadida,2021-03-24,19.5,10.9,92,59,0.0,22.1
El Jadida,2021-03-25,20.0,10.8,94,56,0.0,20.8
El Jadida,2021-03-26,23.5,13.9,66,43,0.0,28.6
El Jadida,2021-03-27,24.5,14.1,75,39,0.0,24.9
El Jadida,2021-03-28,24.2,16.8,78,36,2.3,28.3
El Jadida,2021-03-29,24.0,16.4,86,33,0.2,32.0
El Jadida,2021-03-30,20.9,14.1,94,66,0.0,24.4
El Jadida,2021-03-31,22.2,13.2,100,62,0.0,25.1
El Jadida,2021-04-01,20.9,14.3,96,64,0.0,24.5
El Jadida,2021-04-02,19.6,14.3,97,59,0.1,23.0
El Jadida,2021-04-03,18.9,15.4,87,53,0.0,18.9
El Jadida,2021-04-04,19.1,13.2,96,62,1.3,22.2
El Jadida,2021-04-05,19.6,15.1,93,68,0.0,23.8
El Jadida,2021-04-06,19.5,15.4,96,70,0.1,19.7
El Jadida,2021-04-07,19.3,15.4,96,69,0.0,15.9
El Jadida,2021-04-08,19.6,14.5,97,66,0.0,15.3
El Jadida,2021-04-09,19.4,12.8,99,63,0.0,15.1
El Jadida,2021-04-10,20.0,13.1,100,67,0.0,15.5
El Jadida,2021-04-11,20.0,12.9,98,67,0.0,19.8
El Jadida,2021-04-12,20.6,15.0,96,65,0.0,27.5
El Jadida,2021-04-13,21.1,16.5,95,68,0.0,20.0
El Jadida,2021-04-14,21.5,16.5,96,64,0.7,19.2
El Jadida,2021-04-15,20.4,15.9,97,67,3.2,18.0
El Jadida,2021-04-16,20.9,14.9,96,67,0.8,26.6
El Jadida,2021-04-17,20.9,16.0,91,60,0.0,24.1
El Jadida,2021-04-18,20.9,16.9,93,65,0.0,26.3
El Jadida,2021-04-19,21.6,14.9,96,58,0.0,21.3
El Jadida,2021-04-20,20.6,16.2,91,60,0.1,24.7
El Jadida,2021-04-21,20.4,16.2,79,55,0.3,20.5
El Jadida,2021-04-22,21.2,14.1,94,56,0.0,19.1
El Jadida,2021-04-23,20.5,15.6,97,65,0.0,15.0
El Jadida,2021-04-24,21.0,15.4,99,62,0.0,20.5
El Jadida,2021-04-25,20.6,15.6,91,63,0.1,29.3
El Jadida,2021-04-26,21.0,16.5,87,63,1.5,37.4
El Jadida,2021-04-27,21.1,16.7,92,63,2.2,25.7
El Jadida,2021-04-28,20.1,15.3,97,65,1.2,16.9
El Jadida,2021-04-29,20.2,14.9,94,58,1.1,16.2
El Jadida,2021-04-30,18.0,15.4,81,60,1.1,15.3
El Jadida,2021-05-01,19.5,13.2,92,55,0.4,24.5
El Jadida,2021-05-02,19.5,14.2,83,54,0.2,28.7
El Jadida,2021-05-03,20.8,16.3,75,49,1.1,24.1
El Jadida,2021-05-04,21.6,15.1,93,63,0.0,24.4
El Jadida,2021-05-05,21.7,17.5,90,65,0.0,27.1
El Jadida,2021-05-06,21.8,17.1,94,65,0.0,25.0
El Jadida,2021-05-07,22.0,17.2,96,65,0.0,23.0
El Jadida,2021-05-08,22.0,17.2,99,63,0.3,24.5
El Jadida,2021-05-09,21.6,16.8,93,53,0.5,28.6
El Jadida,2021-05-10,21.0,15.4,91,52,0.1,21.4
El Jadida,2021-05-11,20.4,16.4,75,54,0.1,31.1
El Jadida,2021-05-12,20.8,16.3,79,54,0.0,30.6
El Jadida,2021-05-13,21.2,17.5,85,59,0.0,33.0
El Jadida,2021-05-14,21.5,17.5,86,67,0.0,36.9
El Jadida,2021-05-15,22.5,17.5,93,66,0.0,33.3
El Jadida,2021-05-16,22.8,18.1,89,66,0.0,36.9
El Jadida,2021-05-17,22.0,17.6,95,71,0.0,27.3
El Jadida,2021-05-18,22.5,17.1,93,63,0.0,34.2
El Jadida,2021-05-19,22.5,18.0,93,71,0.0,32.4
El Jadida,2021-05-20,22.9,17.2,95,71,0.0,25.3
El Jadida,2021-05-21,22.9,18.0,96,69,0.0,29.6
El Jadida,2021-05-22,21.5,17.8,95,71,0.0,32.2
El Jadida,2021-05-23,20.1,16.9,82,50,1.0,34.6
El Jadida,2021-05-24,20.5,16.5,87,61,0.0,37.5
El Jadida,2021-05-25,21.2,17.5,91,68,0.0,26.3
El Jadida,2021-05-26,21.5,16.5,100,67,0.0,16.3
El Jadida,2021-05-27,21.2,17.1,100,72,0.0,17.0
El Jadida,2021-05-28,22.8,17.2,100,66,0.0,26.9
El Jadida,2021-05-29,22.5,16.8,97,68,0.0,16.3
El Jadida,2021-05-30,22.3,18.5,99,75,0.2,16.7
El Jadida,2021-05-31,20.9,17.5,94,63,0.2,16.0
El Jadida,2021-06-01,21.0,15.8,93,56,0.0,18.4
El Jadida,2021-06-02,21.6,16.8,87,59,0.0,23.7
El Jadida,2021-06-03,20.9,17.6,80,66,0.9,25.2
El Jadida,2021-06-04,20.9,17.9,78,63,0.3,19.1
El Jadida,2021-06-05,21.5,17.8,90,63,0.0,23.5
El Jadida,2021-06-06,23.3,18.2,96,71,0.0,25.9
El Jadida,2021-06-07,24.0,19.1,96,65,0.0,20.9
El Jadida,2021-06-08,24.0,19.0,95,63,0.0,17.7
El Jadida,2021-06-09,24.2,17.3,98,59,0.0,17.7
El Jadida,2021-06-10,24.7,18.2,100,64,0.0,24.6
El Jadida,2021-06-11,22.5,18.1,98,68,0.0,17.7
El Jadida,2021-06-12,22.2,18.5,86,61,0.0,14.8
El Jadida,2021-06-13,23.0,17.9,97,67,0.1,16.3
El Jadida,2021-06-14,23.1,18.5,97,62,0.0,17.8
El Jadida,2021-06-15,21.6,17.8,92,59,0.0,15.5
El Jadida,2021-06-16,22.4,17.2,97,58,0.0,26.7
El Jadida,2021-06-17,22.9,19.1,94,66,1.3,18.8
El Jadida,2021-06-18,21.8,18.4,91,57,1.4,22.1
El Jadida,2021-06-19,21.9,18.0,78,55,0.8,23.7
El Jadida,2021-06-20,21.7,17.5,77,54,0.0,18.9
El Jadida,2021-06-21,21.6,18.5,96,59,2.0,22.1
El Jadida,2021-06-22,21.9,18.1,81,59,0.0,24.7
El Jadida,2021-06-23,23.0,19.0,91,59,0.0,27.0
El Jadida,2021-06-24,23.6,19.0,98,67,0.0,20.2
El Jadida,2021-06-25,23.8,19.2,99,64,0.0,20.7
El Jadida,2021-06-26,24.1,20.0,95,68,0.0,21.5
El Jadida,2021-06-27,22.3,19.0,94,64,0.0,25.1
El Jadida,2021-06-28,22.7,19.0,79,64,0.0,28.4
El Jadida,2021-06-29,23.0,18.8,83,60,0.0,25.0
El Jadida,2021-06-30,22.6,18.9,87,64,0.0,20.9
El Jadida,2021-07-01,22.9,18.6,92,62,0.0,19.5
El Jadida,2021-07-02,23.7,18.4,95,63,0.0,22.3
El Jadida,2021-07-03,23.9,19.0,96,69,0.0,26.8
El Jadida,2021-07-04,24.0,19.5,93,69,0.0,29.7
El Jadida,2021-07-05,24.0,19.5,95,72,0.0,24.8
El Jadida,2021-07-06,23.3,19.8,94,70,0.0,24.7
El Jadida,2021-07-07,22.8,19.4,95,62,0.0,27.6
El Jadida,2021-07-08,23.5,18.9,93,67,0.0,28.6
El Jadida,2021-07-09,25.6,20.0,99,65,0.0,24.7
El Jadida,2021-07-10,25.1,19.5,100,74,0.0,15.3
El Jadida,2021-07-11,27.6,19.4,100,59,0.0,27.3
El Jadida,2021-07-12,24.0,19.5,98,68,0.0,28.7
El Jadida,2021-07-13,23.5,19.0,88,65,0.0,27.4
El Jadida,2021-07-14,24.0,18.9,95,67,0.0,22.6
El Jadida,2021-07-15,25.0,20.0,98,62,0.0,14.7
El Jadida,2021-07-16,24.6,20.4,99,70,0.0,14.3
El Jadida,2021-07-17,25.4,20.8,97,65,0.0,20.8
El Jadida,2021-07-18,26.1,20.0,99,63,0.0,24.3
El Jadida,2021-07-19,23.4,19.9,96,65,0.0,23.5
El Jadida,2021-07-20,23.0,19.4,84,63,0.0,26.2
El Jadida,2021-07-21,24.3,19.8,93,64,0.0,24.4
El Jadida,2021-07-22,25.0,20.5,95,66,0.0,24.4
El Jadida,2021-07-23,24.9,20.5,93,65,0.0,32.5
El Jadida,2021-07-24,24.1,20.2,90,70,0.0,29.2
El Jadida,2021-07-25,24.0,19.5,92,68,0.0,23.8
El Jadida,2021-07-26,24.3,20.5,91,68,1.0,24.4
El Jadida,2021-07-27,24.5,20.4,94,69,0.0,21.5
El Jadida,2021-07-28,25.5,19.5,96,68,0.0,23.4
El Jadida,2021-07-29,24.8,19.9,98,68,0.0,21.3
El Jadida,2021-07-30,24.2,20.0,96,68,0.0,26.4
El Jadida,2021-07-31,23.3,19.5,93,65,0.0,30.6
El Jadida,2021-08-01,23.1,19.1,85,61,0.0,28.5
El Jadida,2021-08-02,23.8,19.4,88,66,0.1,24.0
El Jadida,2021-08-03,23.9,19.9,95,67,0.1,19.6
El Jadida,2021-08-04,24.7,19.6,96,67,0.0,25.6
El Jadida,2021-08-05,24.5,20.1,96,73,0.0,23.3
El Jadida,2021-08-06,23.5,19.6,98,73,0.0,21.0
El Jadida,2021-08-07,24.4,19.9,91,69,0.2,24.5
El Jadida,2021-08-08,23.1,19.6,84,61,0.0,25.2
El Jadida,2021-08-09,23.1,19.5,87,63,0.0,22.8
El Jadida,2021-08-10,24.0,18.9,94,69,0.0,18.7
El Jadida,2021-08-11,24.3,20.3,97,72,0.6,17.9
El Jadida,2021-08-12,24.0,19.9,98,73,0.0,20.6
El Jadida,2021-08-13,25.5,20.4,100,76,0.0,22.7
El Jadida,2021-08-14,26.9,20.6,100,70,0.0,18.7
El Jadida,2021-08-15,28.8,20.6,99,57,0.0,20.0
El Jadida,2021-08-16,28.5,21.5,95,57,0.0,27.2
El Jadida,2021-08-17,26.0,20.2,92,63,0.0,19.9
El Jadida,2021-08-18,24.8,19.4,97,67,0.0,19.5
El Jadida,2021-08-19,24.4,20.0,95,66,0.0,21.6
El Jadida,2021-08-20,24.0,20.1,92,66,0.0,19.7
El Jadida,2021-08-21,24.3,19.9,93,66,0.0,18.9
El Jadida,2021-08-22,24.6,20.2,96,71,0.0,20.2
El Jadida,2021-08-23,24.4,20.3,96,71,0.0,20.3
El Jadida,2021-08-24,24.2,20.7,91,63,0.0,16.2
El Jadida,2021-08-25,24.2,20.4,88,59,0.0,16.7
El Jadida,2021-08-26,24.8,20.1,93,64,0.0,17.6
El Jadida,2021-08-27,24.4,20.1,91,62,0.0,19.2
El Jadida,2021-08-28,25.4,19.8,93,59,0.0,20.7
El Jadida,2021-08-29,24.2,20.5,95,64,0.1,22.6
El Jadida,2021-08-30,24.6,20.1,92,64,0.0,22.9
El Jadida,2021-08-31,24.5,20.1,92,65,0.0,18.9
El Jadida,2021-09-01,24.8,19.8,96,62,0.0,15.9
El Jadida,2021-09-02,25.1,19.5,100,67,0.1,22.3
El Jadida,2021-09-03,25.0,20.8,92,63,0.0,24.0
El Jadida,2021-09-04,25.1,20.5,97,67,0.0,18.3
El Jadida,2021-09-05,29.8,18.4,100,54,0.0,20.1
El Jadida,2021-09-06,26.3,19.9,100,66,0.0,14.2
El Jadida,2021-09-07,25.7,20.9,100,63,0.0,17.7
El Jadida,2021-09-08,25.6,21.5,98,63,0.0,21.5
El Jadida,2021-09-09,25.6,21.0,95,60,0.0,20.9
El Jadida,2021-09-10,25.5,21.2,94,65,0.0,23.8
El Jadida,2021-09-11,26.5,20.8,98,66,0.0,21.5
El Jadida,2021-09-12,26.0,19.1,100,64,0.0,16.7
El Jadida,2021-09-13,26.5,21.4,93,48,0.6,24.9
El Jadida,2021-09-14,25.9,20.9,93,63,2.5,30.3
El Jadida,2021-09-15,24.6,20.0,95,67,1.1,18.4
El Jadida,2021-09-16,24.9,20.0,96,63,0.0,19.3
El Jadida,2021-09-17,25.2,21.0,93,64,0.0,22.1
El Jadida,2021-09-18,25.4,20.6,92,65,0.0,28.0
El Jadida,2021-09-19,24.5,17.9,92,61,0.0,19.1
El Jadida,2021-09-20,24.9,19.0,95,64,0.0,21.0
El Jadida,2021-09-21,24.5,19.8,98,69,0.0,15.1
El Jadida,2021-09-22,25.4,18.5,100,68,0.0,19.3
El Jadida,2021-09-23,24.0,19.2,98,66,0.6,17.3
El Jadida,2021-09-24,23.2,18.1,95,54,1.4,17.0
El Jadida,2021-09-25,24.2,16.4,97,57,0.0,20.0
El Jadida,2021-09-26,25.0,19.2,93,58,0.0,26.0
El Jadida,2021-09-27,24.0,20.1,91,62,0.0,19.5
El Jadida,2021-09-28,24.9,20.0,89,60,0.0,27.1
El Jadida,2021-09-29,24.5,20.5,91,68,0.0,30.0
El Jadida,2021-09-30,25.5,20.6,99,68,0.0,21.3
El Jadida,2021-10-01,25.4,20.1,100,69,0.0,25.7
El Jadida,2021-10-02,24.0,19.4,98,66,0.0,19.1
El Jadida,2021-10-03,23.9,19.1,94,63,0.2,22.4
El Jadida,2021-10-04,23.6,19.5,82,52,0.0,31.4
El Jadida,2021-10-05,24.2,17.2,82,50,0.0,30.8
El Jadida,2021-10-06,25.2,18.6,96,58,0.0,18.6
El Jadida,2021-10-07,22.2,16.1,100,81,0.0,17.1
El Jadida,2021-10-08,23.8,18.7,99,66,0.0,18.5
El Jadida,2021-10-09,24.1,19.0,100,73,0.0,23.2
El Jadida,2021-10-10,23.8,18.6,100,70,0.0,16.0
El Jadida,2021-10-11,23.3,18.0,100,70,0.0,13.2
El Jadida,2021-10-12,22.8,18.7,98,68,0.0,22.9
El Jadida,2021-10-13,23.2,18.3,100,65,0.1,16.2
El Jadida,2021-10-14,23.3,18.0,99,74,0.0,18.1
El Jadida,2021-10-15,23.9,18.0,100,70,0.0,16.0
El Jadida,2021-10-16,24.2,18.4,98,58,0.0,21.7
El Jadida,2021-10-17,23.3,18.0,99,62,0.0,21.9
El Jadida,2021-10-18,24.4,18.2,97,61,0.0,18.5
El Jadida,2021-10-19,24.0,15.9,96,65,0.0,13.1
El Jadida,2021-10-20,23.2,16.9,100,78,0.0,16.3
El Jadida,2021-10-21,24.0,18.9,99,66,0.7,25.3
El Jadida,2021-10-22,22.0,18.9,84,51,0.3,22.7
El Jadida,2021-10-23,21.2,13.6,92,56,0.0,25.1
El Jadida,2021-10-24,22.2,14.2,99,69,0.0,18.9
El Jadida,2021-10-25,22.8,15.8,100,66,0.0,20.6
El Jadida,2021-10-26,22.9,18.4,95,59,0.0,19.2
El Jadida,2021-10-27,22.4,14.8,99,66,0.0,15.3
El Jadida,2021-10-28,22.4,14.8,99,73,0.0,12.5
El Jadida,2021-10-29,22.5,16.6,100,59,0.0,14.7
El Jadida,2021-10-30,21.6,16.1,98,70,0.0,14.6
El Jadida,2021-10-31,21.8,14.9,100,77,0.0,13.1
El Jadida,2021-11-01,22.9,17.5,100,80,0.1,13.4
El Jadida,2021-11-02,22.6,18.6,100,76,0.0,15.4
El Jadida,2021-11-03,22.0,17.5,99,58,1.8,18.5
El Jadida,2021-11-04,19.9,15.8,86,58,0.8,19.2
El Jadida,2021-11-05,19.6,13.4,87,49,0.0,25.3
El Jadida,2021-11-06,19.9,12.1,76,43,0.0,31.2
El Jadida,2021-11-07,19.5,12.4,72,37,0.0,21.0
El Jadida,2021-11-08,19.2,8.6,94,53,0.0,13.7
El Jadida,2021-11-09,19.9,8.8,93,54,0.0,10.6
El Jadida,2021-11-10,20.6,11.5,97,64,0.0,12.0
El Jadida,2021-11-11,20.0,11.7,99,64,0.0,18.0
El Jadida,2021-11-12,20.4,13.1,97,63,0.1,14.6
El Jadida,2021-11-13,20.0,13.4,96,66,0.0,18.2
El Jadida,2021-11-14,19.8,11.7,100,78,0.0,12.1
El Jadida,2021-11-15,20.4,14.4,99,75,0.0,10.6
El Jadida,2021-11-16,19.5,12.2,100,57,0.1,9.0
El Jadida,2021-11-17,20.0,10.4,98,58,0.0,12.4
El Jadida,2021-11-18,20.1,10.6,95,50,0.0,15.2
El Jadida,2021-11-19,20.4,13.4,92,59,7.2,20.0
El Jadida,2021-11-20,20.4,14.3,93,65,6.4,24.6
El Jadida,2021-11-21,20.2,13.5,94,66,0.3,10.5
El Jadida,2021-11-22,20.1,11.7,94,62,0.0,11.5
El Jadida,2021-11-23,17.6,14.1,93,71,10.6,19.3
El Jadida,2021-11-24,17.4,11.9,85,60,0.1,18.2
El Jadida,2021-11-25,17.1,11.6,90,63,0.0,14.5
El Jadida,2021-11-26,16.4,11.9,95,62,6.0,14.6
El Jadida,2021-11-27,18.0,11.0,91,49,2.2,20.0
El Jadida,2021-11-28,16.9,11.9,89,44,0.5,24.2
El Jadida,2021-11-29,18.1,10.1,92,57,0.0,14.0
El Jadida,2021-11-30,17.9,10.6,96,74,0.0,17.7
El Jadida,2021-12-01,18.2,11.9,91,58,0.0,16.4
El Jadida,2021-12-02,17.9,11.4,87,64,3.5,28.8
El Jadida,2021-12-03,17.4,9.0,90,54,0.0,21.2
El Jadida,2021-12-04,17.1,9.3,89,64,0.0,19.7
El Jadida,2021-12-05,17.9,11.6,92,69,0.0,22.9
El Jadida,2021-12-06,17.7,11.8,84,61,0.0,24.6
El Jadida,2021-12-07,16.8,9.1,98,67,0.0,14.0
El Jadida,2021-12-08,18.1,9.9,97,68,0.4,20.6
El Jadida,2021-12-09,17.8,12.9,89,58,0.0,33.7
El Jadida,2021-12-10,17.4,11.4,89,67,0.0,22.3
El Jadida,2021-12-11,18.3,11.7,93,68,0.0,21.1
El Jadida,2021-12-12,16.8,10.4,95,77,0.0,11.1
El Jadida,2021-12-13,18.4,8.7,99,79,0.0,8.4
El Jadida,2021-12-14,20.0,12.4,99,67,0.0,13.9
El Jadida,2021-12-15,16.5,10.2,96,84,0.0,12.1
El Jadida,2021-12-16,19.4,13.1,92,67,1.2,23.0
El Jadida,2021-12-17,18.4,9.7,99,72,0.0,14.1
El Jadida,2021-12-18,19.6,9.3,98,58,0.0,14.8
El Jadida,2021-12-19,23.0,10.6,86,38,0.0,22.4
El Jadida,2021-12-20,24.3,12.3,85,40,0.2,20.6
El Jadida,2021-12-21,24.4,16.1,75,40,0.7,26.5
El Jadida,2021-12-22,18.5,15.6,95,74,5.7,21.5
El Jadida,2021-12-23,19.5,14.8,97,76,0.0,16.3
El Jadida,2021-12-24,18.0,13.9,96,79,0.2,22.9
El Jadida,2021-12-25,17.7,15.2,96,77,8.7,39.0
El Jadida,2021-12-26,19.5,14.9,100,82,0.6,19.0
El Jadida,2021-12-27,18.2,14.8,100,89,0.0,9.2
El Jadida,2021-12-28,18.7,12.8,99,80,0.0,20.7
El Jadida,2021-12-29,18.5,11.9,97,73,0.0,20.9
El Jadida,2021-12-30,25.4,10.2,97,50,0.0,17.1
El Jadida,2021-12-31,22.0,11.4,90,57,0.0,14.3
El Jadida,2022-01-01,23.6,9.3,93,52,0.0,16.4
El Jadida,2022-01-02,18.3,8.5,96,68,0.0,14.3
El Jadida,2022-01-03,17.0,11.4,99,82,0.0,11.2
El Jadida,2022-01-04,18.2,9.6,96,77,0.8,21.6
El Jadida,2022-01-05,17.5,12.9,85,53,0.3,21.3
El Jadida,2022-01-06,16.6,10.9,89,56,1.2,23.2
El Jadida,2022-01-07,17.6,10.1,88,60,0.0,22.3
El Jadida,2022-01-08,16.5,9.5,90,64,0.0,25.3
El Jadida,2022-01-09,17.1,8.6,92,62,0.0,22.5
El Jadida,2022-01-10,16.4,9.4,92,70,0.0,18.3
El Jadida,2022-01-11,17.4,11.8,97,82,0.5,14.1
El Jadida,2022-01-12,15.8,10.7,98,81,0.0,11.5
El Jadida,2022-01-13,18.0,8.8,98,68,0.0,9.0
El Jadida,2022-01-14,21.9,7.8,91,32,0.0,14.8
El Jadida,2022-01-15,20.6,8.9,90,41,0.0,15.5
El Jadida,2022-01-16,18.9,8.8,89,48,0.0,20.8
El Jadida,2022-01-17,17.7,9.0,95,63,0.0,17.6
El Jadida,2022-01-18,17.5,8.8,96,71,0.0,12.5
El Jadida,2022-01-19,18.5,9.3,94,59,0.0,16.8
El Jadida,2022-01-20,16.8,9.3,95,68,0.0,11.4
El Jadida,2022-01-21,17.9,8.4,98,60,0.0,14.3
El Jadida,2022-01-22,23.0,9.0,92,31,0.0,20.9
El Jadida,2022-01-23,20.2,12.9,98,54,0.0,18.6
El Jadida,2022-01-24,19.1,14.1,98,69,1.7,16.9
El Jadida,2022-01-25,16.5,11.4,99,80,3.6,12.6
El Jadida,2022-01-26,17.8,10.4,98,70,2.9,16.3
El Jadida,2022-01-27,20.8,10.4,95,36,0.0,19.0
El Jadida,2022-01-28,22.0,10.6,94,34,0.0,20.5
El Jadida,2022-01-29,21.2,10.4,90,38,0.0,15.1
El Jadida,2022-01-30,22.8,9.6,91,35,0.0,16.6
El Jadida,2022-01-31,19.8,9.7,92,47,0.0,20.7
El Jadida,2022-02-01,20.0,11.4,92,47,0.0,20.0
El Jadida,2022-02-02,19.4,9.2,96,39,0.1,17.5
El Jadida,2022-02-03,23.1,9.3,94,41,0.0,19.8
El Jadida,2022-02-04,20.1,13.4,95,59,0.2,25.0
El Jadida,2022-02-05,18.8,13.2,92,60,0.0,25.3
El Jadida,2022-02-06,18.2,13.9,95,67,0.0,23.1
El Jadida,2022-02-07,19.6,10.6,96,59,0.0,17.4
El Jadida,2022-02-08,24.7,9.9,92,33,0.0,17.4
El Jadida,2022-02-09,22.8,10.1,89,34,0.0,17.3
El Jadida,2022-02-10,18.7,9.8,94,72,0.0,14.1
El Jadida,2022-02-11,18.7,12.6,94,72,0.0,15.5
El Jadida,2022-02-12,19.0,10.6,96,68,0.0,18.8
El Jadida,2022-02-13,19.2,10.4,97,65,0.0,14.4
El Jadida,2022-02-14,19.0,12.1,99,60,0.1,18.6
El Jadida,2022-02-15,17.8,12.0,84,49,0.0,30.3
El Jadida,2022-02-16,18.3,11.4,88,57,0.0,27.0
El Jadida,2022-02-17,18.5,11.1,92,63,0.0,24.8
El Jadida,2022-02-18,17.7,12.1,97,67,0.0,10.9
El Jadida,2022-02-19,15.8,11.2,93,56,2.9,25.7
El Jadida,2022-02-20,18.1,8.6,91,61,0.0,33.2
El Jadida,2022-02-21,19.8,14.4,94,62,0.0,21.1
El Jadida,2022-02-22,20.6,10.5,95,57,0.0,20.2
El Jadida,2022-02-23,23.4,13.4,90,42,0.3,17.7
El Jadida,2022-02-24,19.9,13.6,96,77,11.2,24.9
El Jadida,2022-02-25,19.5,14.5,97,78,1.3,15.9
El Jadida,2022-02-26,19.5,13.4,99,75,1.0,20.6
El Jadida,2022-02-27,18.0,14.7,97,77,2.5,31.0
El Jadida,2022-02-28,19.1,15.4,88,69,0.0,27.0
El Jadida,2022-03-01,17.8,13.6,93,56,0.0,24.2
El Jadida,2022-03-02,19.1,14.3,88,61,0.0,22.3
El Jadida,2022-03-03,18.8,12.0,91,55,0.3,22.3
El Jadida,2022-03-04,16.6,14.0,76,46,0.6,26.4
El Jadida,2022-03-05,17.4,13.6,71,46,0.1,26.4
El Jadida,2022-03-06,16.6,12.1,89,57,5.8,25.8
El Jadida,2022-03-07,17.0,10.2,93,45,0.2,21.1
El Jadida,2022-03-08,18.2,10.7,90,50,0.0,16.8
El Jadida,2022-03-09,17.6,12.4,91,69,0.0,17.7
El Jadida,2022-03-10,17.9,9.9,98,61,0.0,16.7
El Jadida,2022-03-11,17.7,9.2,96,65,0.4,20.2
El Jadida,2022-03-12,18.0,11.8,91,63,0.9,20.0
El Jadida,2022-03-13,19.0,11.6,92,59,3.9,21.6
El Jadida,2022-03-14,14.9,10.1,92,64,18.5,27.6
El Jadida,2022-03-15,14.8,9.4,89,59,1.4,19.6
El Jadida,2022-03-16,15.7,10.8,93,68,3.7,15.1
El Jadida,2022-03-17,17.6,13.1,94,75,7.6,18.1
El Jadida,2022-03-18,17.8,11.1,95,75,0.1,16.1
El Jadida,2022-03-19,18.0,11.2,99,81,0.0,11.5
El Jadida,2022-03-20,18.5,14.1,98,60,0.8,31.8
El Jadida,2022-03-21,18.0,12.6,90,67,1.0,20.5
El Jadida,2022-03-22,17.7,11.3,95,72,0.6,14.7
El Jadida,2022-03-23,15.1,11.6,94,69,13.7,23.3
El Jadida,2022-03-24,15.6,9.6,94,64,4.0,16.8
El Jadida,2022-03-25,16.5,9.4,95,70,0.9,21.9
El Jadida,2022-03-26,17.8,12.5,92,71,0.9,15.7
El Jadida,2022-03-27,20.1,11.2,94,51,0.0,23.9
El Jadida,2022-03-28,20.1,15.1,94,49,0.2,29.6
El Jadida,2022-03-29,17.2,12.7,97,73,10.9,24.5
El Jadida,2022-03-30,17.9,13.9,92,66,8.1,21.7
El Jadida,2022-03-31,17.4,11.4,94,69,1.9,19.5
El Jadida,2022-04-01,18.3,13.1,87,60,0.0,25.6
El Jadida,2022-04-02,17.9,12.6,88,63,0.0,30.5
El Jadida,2022-04-03,18.4,13.4,94,71,0.0,18.9
El Jadida,2022-04-04,18.0,13.6,93,62,2.0,33.6
El Jadida,2022-04-05,15.2,11.2,87,58,9.1,41.7
El Jadida,2022-04-06,17.4,13.4,87,59,2.3,22.4
El Jadida,2022-04-07,17.6,12.6,89,67,0.0,22.7
El Jadida,2022-04-08,18.1,14.2,88,69,0.0,25.0
El Jadida,2022-04-09,18.8,13.7,92,69,0.0,24.8
El Jadida,2022-04-10,21.5,11.4,98,65,0.0,21.5
El Jadida,2022-04-11,19.2,14.4,97,71,0.8,31.9
El Jadida,2022-04-12,18.6,13.9,87,66,1.6,18.8
El Jadida,2022-04-13,18.7,14.4,90,62,0.2,22.9
El Jadida,2022-04-14,19.5,14.9,92,67,0.0,28.3
El Jadida,2022-04-15,20.8,14.6,94,68,0.0,27.2
El Jadida,2022-04-16,24.2,16.2,91,43,0.0,29.1
El Jadida,2022-04-17,22.9,15.4,91,59,0.0,21.1
El Jadida,2022-04-18,19.6,16.1,94,74,0.0,21.6
El Jadida,2022-04-19,18.2,15.7,85,54,0.0,28.9
El Jadida,2022-04-20,18.1,15.2,70,47,0.3,25.1
El Jadida,2022-04-21,18.8,13.7,83,46,0.0,18.3
El Jadida,2022-04-22,19.8,11.1,95,57,1.1,40.9
El Jadida,2022-04-23,18.8,13.6,88,55,1.7,29.4
